crop_code,crop_name,gp,fold,origin,y_origin,origin_post_splice,target_gp,y_true_gp,y_true_gap_gp,snaive_gp,snaive_gap_gp,carry_gp,target_post_splice_gp,target_7,y_true_7,y_true_gap_7,snaive_7,snaive_gap_7,carry_7,target_post_splice_7,target_30,y_true_30,y_true_gap_30,snaive_30,snaive_gap_30,carry_30,target_post_splice_30,v13_crop_gated,v13_gp,v13_train_rows,v13_max_train_obs,v13_leak_ok,prophet_gp,prophet_7,prophet_30,prophet_train_rows,prophet_train_max_ds,prophet_leak_ok,prophet_seasonalities
VEG000057,Ridge Gourd,65,3,2025-07-25,90.0,1,2025-09-28,165.0,0,215.0,0,90.0,1,2025-08-01,170.0,0,170.0,0,90.0,1,2025-08-24,115.0,0,135.0,0,90.0,1,1,141.42860412597656,37290,2025-06-26,1,179.13386130337724,186.2525576698412,203.8773986409297,2489,2025-07-23,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-08-01,170.0,1,2025-10-05,75.0,0,160.0,0,170.0,1,2025-08-08,110.0,1,130.0,0,170.0,1,2025-08-31,205.0,0,140.0,0,170.0,1,1,180.795654296875,37396,2025-07-03,1,178.8848276373115,181.8761915226806,189.43689991274775,2496,2025-07-31,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-08-09,110.0,1,2025-10-13,105.0,0,125.0,0,110.0,1,2025-08-16,115.0,0,135.0,0,110.0,1,2025-09-08,190.0,0,170.0,0,110.0,1,1,142.2282257080078,37530,2025-07-11,1,185.0972837065529,189.27801375659075,184.67265483251995,2503,2025-08-07,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-08-16,115.0,1,2025-10-20,67.5,0,115.0,0,115.0,1,2025-08-23,110.0,0,115.0,0,115.0,1,2025-09-15,175.0,0,180.0,0,115.0,1,1,139.359130859375,37632,2025-07-18,1,181.25916084394711,197.5721739899788,190.42979177038407,2510,2025-08-15,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-08-23,110.0,1,2025-10-27,135.0,0,145.0,0,110.0,1,2025-08-30,170.0,0,140.0,0,110.0,1,2025-09-22,190.0,0,265.0,2,110.0,1,1,165.18846130371094,37750,2025-07-25,1,177.23553782745546,200.60042010594444,203.40399652566,2517,2025-08-22,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-08-30,170.0,1,2025-11-03,265.0,0,160.0,0,170.0,1,2025-09-06,175.0,0,185.0,0,170.0,1,2025-09-29,110.0,0,190.0,0,170.0,1,1,187.05848693847656,37857,2025-08-01,1,180.61801304678735,193.26548015991895,215.46130978676203,2524,2025-08-29,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-09-06,175.0,1,2025-11-10,265.0,0,175.0,0,175.0,1,2025-09-13,210.0,0,185.0,0,175.0,1,2025-10-06,75.0,1,135.0,0,175.0,1,1,201.46873474121097,37978,2025-08-07,1,192.59558400464852,182.98338926085967,226.1749013616393,2531,2025-09-05,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-09-13,210.0,1,2025-11-17,265.0,0,200.0,0,210.0,1,2025-09-20,210.0,0,265.0,0,210.0,1,2025-10-13,105.0,0,125.0,0,210.0,1,1,202.7820281982422,38097,2025-08-15,1,199.4374699302998,179.0957249247751,237.0907425486928,2537,2025-09-12,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-09-20,210.0,1,2025-11-24,190.0,0,255.0,0,210.0,1,2025-09-27,145.0,0,235.0,0,210.0,1,2025-10-20,67.5,0,115.0,0,210.0,1,1,205.0631561279297,38214,2025-08-22,1,196.83062635029827,188.08334967091164,251.30888693484476,2544,2025-09-19,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-09-27,145.0,1,2025-12-01,345.0,0,260.0,0,145.0,1,2025-10-04,145.0,0,140.0,0,145.0,1,2025-10-27,135.0,0,145.0,0,145.0,1,1,224.0540008544922,38330,2025-08-29,1,184.67882224789167,202.18929946810505,260.40485669442864,2551,2025-09-26,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-10-04,145.0,1,2025-12-08,365.0,0,335.0,0,145.0,1,2025-10-11,115.0,0,110.0,0,145.0,1,2025-11-03,265.0,0,160.0,0,145.0,1,1,183.18812561035156,38450,2025-09-05,1,174.50550797625152,212.62371287843007,256.9009187839337,2558,2025-10-03,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-10-11,115.0,1,2025-12-15,475.0,1,300.0,0,115.0,1,2025-10-18,90.0,0,130.0,0,115.0,1,2025-11-10,265.0,0,175.0,0,115.0,1,1,166.20669555664062,38572,2025-09-12,1,178.36196783469236,220.38632286575955,256.84880872447917,2564,2025-10-10,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-10-18,90.0,1,2025-12-22,415.0,0,225.0,0,90.0,1,2025-10-25,115.0,0,130.0,0,90.0,1,2025-11-17,265.0,0,200.0,0,90.0,1,1,151.5594024658203,38693,2025-09-19,1,189.5875102096608,227.7406113995172,234.7336725856165,2571,2025-10-17,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-10-25,115.0,1,2025-12-29,410.0,0,215.0,0,115.0,1,2025-11-01,215.0,3,150.0,0,115.0,1,2025-11-24,190.0,0,255.0,0,115.0,1,1,137.26136779785156,38812,2025-09-26,1,200.45850917508105,238.2444573953086,236.15307778510535,2578,2025-10-24,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-11-03,265.0,1,2026-01-07,395.0,0,205.0,0,265.0,1,2025-11-10,265.0,0,175.0,0,265.0,1,2025-12-03,340.0,0,285.0,0,265.0,1,1,202.4652099609375,39333,2025-10-05,1,213.91573257082737,247.48244770900425,228.75654618544104,2583,2025-10-29,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-11-10,265.0,1,2026-01-14,425.0,0,280.0,0,265.0,1,2025-11-17,265.0,0,200.0,0,265.0,1,2025-12-10,390.0,0,310.0,0,265.0,1,1,204.8005828857422,39461,2025-10-12,1,229.20407349797267,247.5737670554604,260.2690219480489,2589,2025-11-09,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-11-17,265.0,1,2026-01-21,390.0,0,265.0,0,265.0,1,2025-11-24,190.0,0,255.0,0,265.0,1,2025-12-17,475.0,0,225.0,0,265.0,1,1,193.66976928710935,39585,2025-10-19,1,242.1968460393624,248.65636816047055,254.8173989654808,2595,2025-11-15,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-11-24,190.0,1,2026-01-28,260.0,0,325.0,0,190.0,1,2025-12-01,345.0,0,260.0,0,190.0,1,2025-12-24,475.0,0,200.0,0,190.0,1,1,208.17578125,39714,2025-10-26,1,254.32112568851812,233.41990504770507,249.2072582516706,2602,2025-11-23,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-12-01,345.0,1,2026-02-04,190.0,0,290.0,0,345.0,1,2025-12-08,365.0,0,335.0,0,345.0,1,2025-12-31,425.0,0,190.0,0,345.0,1,1,146.2624053955078,39839,2025-10-29,1,255.91123100903584,226.00963430933743,240.37305658343013,2609,2025-11-30,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-12-08,365.0,1,2026-02-11,140.0,0,315.0,0,365.0,1,2025-12-15,475.0,1,300.0,0,365.0,1,2026-01-07,395.0,0,205.0,0,365.0,1,1,172.94175720214844,39970,2025-11-09,1,260.83440171297525,239.26361698388968,229.38513676096412,2615,2025-12-07,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-12-16,475.0,1,2026-02-19,115.0,0,250.0,1,475.0,1,2025-12-23,455.0,0,205.0,0,475.0,1,2026-01-15,400.0,0,240.0,0,475.0,1,1,152.08714294433594,40114,2025-11-17,1,239.4140664278163,266.9909883140822,212.55751329254568,2622,2025-12-14,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-12-23,455.0,1,2026-02-26,125.0,0,170.0,0,455.0,1,2025-12-30,400.0,0,200.0,0,455.0,1,2026-01-22,390.0,0,300.0,0,455.0,1,1,167.42701721191406,40225,2025-11-24,1,258.78288877276776,273.1974035289695,204.9333941043759,2629,2025-12-22,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2025-12-30,400.0,1,2026-03-05,110.0,0,215.0,0,400.0,1,2026-01-06,325.0,0,225.0,0,400.0,1,2026-01-29,225.0,0,335.0,0,400.0,1,1,167.31365966796875,40345,2025-11-27,1,253.1392605950786,269.73749474137725,204.7309029477157,2636,2025-12-29,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-01-06,325.0,1,2026-03-12,70.0,0,375.0,0,325.0,1,2026-01-13,375.0,0,185.0,1,325.0,1,2026-02-05,225.0,0,305.0,0,325.0,1,1,163.04151916503906,40453,2025-12-08,1,272.35347862356593,263.59440543993077,215.55104365554095,2642,2026-01-05,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-01-13,375.0,1,2026-03-19,75.0,0,315.0,0,375.0,1,2026-01-20,390.0,0,265.0,0,375.0,1,2026-02-12,165.0,0,315.0,1,375.0,1,1,173.75473022460938,40573,2025-12-14,1,289.1797008232376,252.76156514430005,225.65791836873507,2649,2026-01-12,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-01-20,390.0,1,2026-03-26,125.0,0,300.0,0,390.0,1,2026-01-27,285.0,0,365.0,0,390.0,1,2026-02-19,115.0,0,250.0,1,390.0,1,1,195.63687133789065,40684,2025-12-22,1,286.6336526077855,237.9815093303382,221.77541794302144,2656,2026-01-19,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-01-27,285.0,1,2026-04-02,155.0,0,275.0,0,285.0,1,2026-02-03,205.0,0,285.0,0,285.0,1,2026-02-26,125.0,0,170.0,0,285.0,1,1,200.0498046875,40806,2025-12-29,1,277.4695002061973,224.13230393600577,229.02017587040217,2663,2026-01-26,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-02-03,205.0,1,2026-04-09,155.0,0,275.0,0,205.0,1,2026-02-10,140.0,0,325.0,0,205.0,1,2026-03-05,110.0,0,215.0,0,205.0,1,1,184.1073303222656,40924,2026-01-05,1,260.7659824594559,218.07695642314204,217.76345656769735,2668,2026-02-02,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-02-10,140.0,1,2026-04-16,140.0,0,205.0,0,140.0,1,2026-02-17,125.0,0,265.0,0,140.0,1,2026-03-12,70.0,0,375.0,0,140.0,1,1,149.17269897460938,41030,2026-01-12,1,240.0061227008101,220.05850902286903,188.6955650215496,2675,2026-02-09,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-02-17,125.0,1,2026-04-23,115.0,0,265.0,0,125.0,1,2026-02-24,110.0,0,185.0,0,125.0,1,2026-03-19,75.0,0,315.0,0,125.0,1,1,148.01292419433594,41149,2026-01-19,1,223.29481925780405,224.369731798794,208.0695371655608,2681,2026-02-15,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-02-24,110.0,1,2026-04-30,295.0,0,325.0,1,110.0,1,2026-03-03,125.0,0,175.0,0,110.0,1,2026-03-26,125.0,0,300.0,0,110.0,1,1,136.5633087158203,41261,2026-01-26,1,212.11950591796307,216.69507163613656,237.2790600126304,2688,2026-02-23,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-03-03,125.0,1,2026-05-07,325.0,0,375.0,0,125.0,1,2026-03-10,90.0,0,340.0,0,125.0,1,2026-04-02,155.0,0,275.0,0,125.0,1,1,137.21673583984375,41381,2026-02-02,1,213.8754503617604,219.2047725931219,258.6313951007284,2694,2026-03-01,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-03-10,90.0,1,2026-05-14,395.0,0,275.0,0,90.0,1,2026-03-17,75.0,0,365.0,0,90.0,1,2026-04-09,155.0,0,275.0,0,90.0,1,1,139.07423400878906,41499,2026-02-09,1,217.62380872738197,206.95249489825017,263.2683661396387,2701,2026-03-09,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-03-17,75.0,1,2026-05-21,445.0,0,275.0,0,75.0,1,2026-03-24,115.0,0,345.0,0,75.0,1,2026-04-16,140.0,0,205.0,0,75.0,1,1,138.54217529296875,41621,2026-02-15,1,211.6068629117637,175.0845852060016,258.52879173166264,2708,2026-03-16,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-03-24,115.0,1,2026-05-28,325.0,0,170.0,0,115.0,1,2026-03-31,190.0,0,290.0,0,115.0,1,2026-04-23,115.0,0,265.0,0,115.0,1,1,156.2857208251953,41741,2026-02-23,1,194.9042689504703,193.2671109224299,251.28082825229467,2715,2026-03-23,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-03-31,190.0,1,2026-06-04,275.0,0,145.0,0,190.0,1,2026-04-07,165.0,0,280.0,0,190.0,1,2026-04-30,295.0,0,325.0,1,190.0,1,1,146.8492889404297,41866,2026-03-01,1,200.1035721870245,221.78106729062145,243.20153230607016,2722,2026-03-30,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-04-07,165.0,1,2026-06-11,275.0,0,115.0,2,165.0,1,2026-04-14,105.0,2,310.0,2,165.0,1,2026-05-07,325.0,0,375.0,0,165.0,1,1,149.44448852539062,41986,2026-03-09,1,165.677973394366,243.4970251519605,230.80559929943792,2728,2026-04-06,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-04-16,140.0,1,2026-06-20,215.0,0,65.0,0,140.0,1,2026-04-23,115.0,0,265.0,0,140.0,1,2026-05-16,355.0,0,225.0,0,140.0,1,1,154.32191467285156,42137,2026-03-18,1,187.7830762855733,252.95676427917957,210.91472779458795,2734,2026-04-12,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-04-23,115.0,1,2026-06-27,190.0,0,120.0,0,115.0,1,2026-04-30,295.0,0,325.0,1,115.0,1,2026-05-23,455.0,0,175.0,0,115.0,1,1,157.71006774902344,42255,2026-03-25,1,216.86468297917503,248.22142476161275,196.4241390529274,2741,2026-04-22,1,weekly|yearly
VEG000057,Ridge Gourd,65,3,2026-04-30,295.0,1,2026-07-04,145.0,0,110.0,0,295.0,1,2026-05-07,325.0,0,375.0,0,295.0,1,2026-05-30,210.0,1,140.0,0,295.0,1,1,139.83197021484375,42385,2026-04-01,1,244.97882801773423,246.67354158033865,194.34211355908087,2748,2026-04-29,1,weekly|yearly
